wallet,sRGKAmount,RGKAmount,warmupValue,MIMBONDvalue,MIMRGKBONDvalue,USDCvalue,OLDMIMBONDvalue,OLDMIMRGKBONDvalue,PrivatePresaleValue,PublicPresaleValue,total
0x8d63d6499932C71B281372F467CEAF5a4B9FF865,0,20.005926631,0,0.000755757,0,0.478742689,0,0,0,0,20.485425077000002
0x946Aab664f2709f5d881be47F1E7A45451d3323b,28.574314766,0,0,0,0,0,0,0,0,0,28.574314766
0x5878e1dc19948cC5b204d504387e78De98458682,1e-9,0,0,7.488363697,0,0,0,0,0,0,7.488363698
0x7a88d5c4cd2dA8ED977Ec85B6A83C0e640e9Ca85,0,0,0,0,1.567869953,0,0,0,0,0,1.567869953
0x092530C378ECa48d68Cf9E5F7a03EFb18eDEF262,0,0,0,0,0,0,0,0,0,0,0
0x23c55A2825340f616e0883f9BB053C19E9805691,73.935578097,0,0,0,0,0,0,0,0,5.840021799485839e-10,73.935578097584
0x409ebE8F5aAe0BD3F608EAA5CcA9D2541041f496,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0xeb9b59bd7517B2F42B9DfAa84b753fC872ccEa23,2e-9,0.00007973,34.497903026,0,0,0,0,0,0,0,34.497982758000006
0xde9513cD4E8591c5dBCF385191fc155AF3D6EF2b,0,0,0.291319522,0,0,0,0,0,0,0,0.291319522
0x0E2366AF5E3FdA7bde705042E41B1510561A5ec6,8.249096413,0.000040698,0,0,0,0,0,0,0,0,8.249137111
0xDb5455313B96B032aE03cdcCfB103548c6164476,72.646700777,0.000030332,0,0,0,0,0,0,0,0,72.646731109
0x0baaB721f2a589935992614e972D8eb73f0fa16B,42.01003682,0.000096275,0,0,0,0,0,0,0,0,42.010133095
0x5E78A5d3ed352dC2787a42320386C4415c06E5bf,3.024542816,0.000018116,0,0.107142857,0,0,0,0,0,0,3.131703789
0xEf89272147fa946461083a3F95056b4C06dE27e3,0,0,5.693465357,2.802244581,0,0,0,0,0,0,8.495709938000001
0xcc7310E597484184Fbe4296Da517aBEd0f2eA22C,32.398558542,0.000030208,0,0,0,0,0,0,0,0,32.39858875
0x3445b06299b0d27e9B580e9C68E974d6A8D3BC52,0,0,0,0,0,0,0,0,0,0,0
0x06307FAb19CeFb17437bC00E7d51537d0614d43C,19.013982881,0.00006951,1.914446873,3.571428571,0,1.038758268,0,0,0,0,25.538686103
0x566a00c1Bf450270C76434C7d8dA7C0561c39828,1.753997853,0,0,0,0,0,0,0,0,0,1.753997853
0x5dbd0249D28C2c727f73301e2232B0fA095c7d27,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x03d9b6Eea7A84aEf5FDd02b136bdE8DAc8752a61,1e-9,0,1.524895052,0,0,0,0,0,0,0,1.524895053
0x606A2f9EA089489e1e5d4706C24E7493c4fa6D40,0,0,0,0,0,0,0,0,0,0,0
0xDEcecB798D1163C2F69B96407E4E1795d282A1b4,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x297c1435C3f7009257B61d3f0B91896B0216D28E,12.128395809,0.000008407,0,0,0,0,0,0,0,0,12.128404216
0x509d199C23caecAfBD24C301b072d8fEA1D1f267,113.691490247,0.000099661,0,125.22959682,0,0,0,0,0,0,238.921186728
0x48Ac4a7c8af56334bD59cf1ED71AA067AE3B9fD5,3e-9,0,0,21.905956682,0,0,0,0,0,0,21.905956685
0xa74f12DB979f0C5e4f44C9b71Bb2EEC044BE8fFd,60.716467076,0.000041979,415.122949558,0,0,0,0,0,0,0,475.83945861300003
0xAaeC102540c7FBFc793dBE43807f889B863a4B8f,10.773418977,0.000072774,0,0.56529389,0,0,0,0,0,0,11.338785641
0x92Bd7c377164d4283A5e29fa2eb85Ee9766A3Cbf,22.49254866,0.000018881,0,0,0,0.007525966,0,0,0,0,22.500093507
0x9CcDd2db28256e2711A1259AaBee6631ed6Be228,9.368905541,0.000040483,0,0,0,0,0,0,0,0,9.368946024
0xDB24Ea03373c49755DF0729843Eb79C986057702,0,0,0,49.473121638,0,0,0,0,0,0,49.473121638
0x44B300DB0491601f3A06D13EBC1E107323bE4066,0,0,0,0,0,0,0,0,0,0,0
0x31315bffeAdb13E022A0A08F1CE23e49B924CD22,0,0,0,0,0,0,0,0,0,0,0
0x97b0315A1E35ff45070c1394ed06f6207c1B46F5,0,0.000044862,18.276449207,0.392968541,0,0,0,0,0,0,18.669462609999997
0x6bc6f44Bcd6f5A2776cf563617cF8B845cdDf7a5,3.097810895,0,0,0,0,0,0,0,0,0,3.097810895
0xeB183310f123BB623E323A451438DB1F5F4eC9BC,1e-9,0,0,2.377508784,0,0,0,0,0,0,2.3775087850000003
0x45C7Bd004dF0f987904C5450543AC4fe25ec5221,3.837637193,0.000064923,1.612803478,0,0,0,0,0,0,0,5.450505594
0x34f3605d5aC6204D241784f48D86EAc27b780534,0,0,0,1.678842286,0,0,0,0,0,0,1.678842286
0xa44a83f2f07C89e7e45461e1970ABc56Cee20d3b,0,0,0,0,0,0,0,0,0,0,0
0x2c9A4c66245de804f1aCBAa575477b0e5ce8FF61,1.742819565,0,0,0,0,0,0,0,0,0,1.742819565
0x0CC5CB75c6759fF352D68577a628cBa98c4D20D0,1e-9,0,0,5.985976909,0,0,0,0,0,0,5.98597691
0x1c8431AA22ac55bb09c39D6493BffEEA78dbBdFc,0,0,0,0,0,0,0,0,0,0,0
0x769038496db10dF8FB18CB7c071A5Cf12e4a99ce,0,0.000056195,143.739186819,0,0,0,0,0,0,0,143.739243014
0x91a06600eBdeF9Ebd0c7b16e7cC1e5478aF9D7E2,24.268587664,0,12.657623384,2.273445988,0,0,0,0,0,0,39.199657036
0xDA55A9bb90d92f0dC489D6eE8B76e7a45db2B681,0,0,0,0,0,0,0,0,0,0,0
0x831dd8e5401884d1dEc4653d5b4d0d838C2389DD,0.571077384,0,0,0.001013718,0,0,0,0,0,0,0.572091102
0x153D755ef8eCC2d25553338FFd104cBaEe52CafD,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x656A45B508732E9FbFE71a38530912F97661e74D,35.987815465,0.000010419,0,0,0,0,0,0,0,0,35.987825883999996
0xA76769937e90f0Db76D2c1aC76C6D599287251d4,5.510908675,0.000006791,0,0.572619224,0,0,0,0,0,0,6.08353469
0xc945B4F3183C5E23670457F0f98b1a713b416Fc1,1.526292281,0,0,0,0,0,0,0,0,0,1.526292281
0xc2Dfa2EaB4E7A98BD1467091C164c41FC7fb659E,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x33fd13ca9D3e6Ad0A9247Bc302e6D047df79280c,2.567898938,0.000085714,0,0,0,0,0,0,0,0,2.567984652
0xe9Da6dBdB7441E360d441C331851ef1dE35ed195,419.927768167,0,0,0,0,0,0,0,0,5.999996055550127e-10,419.9277681676
0xe099d68DE5F1CB9A4F2DDa978ff588F714eA3B8d,0,0,0,0,0,0,0,0,0,0,0
0x7035286B5811575a56DDF651ACA29f4AE611C7D9,0,0,0,0,0,0,0,0,0,0,0
0xf233C9C36EC25d33b4c80BAFe18fF56e2F18eAeF,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x7790fC4b8B96378565552C7616e01738b7E6e173,1.73439719,0.00007524,0,0,0,0,0,0,0,0,1.7344724299999998
0xf5E337C79E3938e5F404eC6bE08f41E741a7f825,3.884375416,0.000011311,0.169689468,0,0,0,0,0,0,0,4.0540761949999995
0x7f44c69a3751E2961351A0b40e357595f6909845,0,0,0,0,0,0,0,0,0,0,0
0x858b4eB38e955775B9ac16F918f5396938F96DfC,1.365626769,0.000041326,14.08041333,1.338839861,0,0,0,0,0,0,16.784921286
0xDb68831E36E6401BFCb0407aD076b1cEec453F68,2.653194679,0,0,0,0,0,0,0,0,0,2.653194679
0x21f042631BD88d5Cdc97c608f5ad1DE23F3b0797,0,0,0,0,0,0,0,0,0,0,0
0x8586a34CFa03849A3a386639F2d1f5b5571D2dAA,0,0,0,0,0,0,0,0,0,0,0
0x49F7dEa28a53963766CC54F0d2C2C36AF60A5243,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x8427Ba25F6Dc59E568C2840c41b913efE14C8E89,1e-9,0,0,2.578857143,0,0,0,0,0,0,2.578857144
0xE83f68dE813eeF38802D99BbD440958191f52cEE,0,0,0,0,0,0,0,0,0,0,0
0x3307D9c1fdd902e250ACaF859d7a5b78f829ebE8,34.823282936,0.000096921,0,0,0,0,0,0,0,0,34.823379857
0x2Bbd47dB51d5A78005707b5B50DA01CBE14a181B,353.517684587,0.000001119,15.248950526,0,0,0,0,0,0,7.105427357601002e-15,368.766636232
0x964Db516fEe61DeC69cc39f00cE611EFdF089D3b,0.555499263,0.000025324,0,0.385947229,0,0,0,0,0,0,0.941471816
0xaA4869E110642AD50F8ca9A1eF2dCe905b2CB08F,0,0.150564853,203.907895576,0,0,0,0,0,0,0,204.05846042899998
0x2fD0F5Baf28223f0bB1168b5B75AEB27dC53966b,0,0,0,0.080959405,0,0,0,0,0,0,0.080959405
0xCd79D1EaBaa350C98DC7c3f4Bcb061bcA8c4335b,16.685949675,0.00002857,0,0,0,0,0,0,0,0,16.685978245
0x0892D2c3815e4E222abD63589470911202E10D44,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x97F320ffe30D34FB9e3b8bf70F940203ef4c2C6a,0,0.522762056,0,0,0,0,0,0,0,0,0.522762056
0x5Da9B9589AE4e45f9035b80DBAF63624695044E5,17.112935346,0.000042857,0,0,0,0,0,0,0,0,17.112978203
0x20d70B15812305d4bA6B3483e393A0edeCEeddCc,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x69031FdEf88bCB4426bFB9f41Fc9Ec5CD4f48428,0,0,31.525973038,0,0,0,0,0,0,0,31.525973038
0xEF4E2C3BF5ADb65D133143b3631920D3D3557739,0,0,0,0,0,0,0,0,0,0,0
0x192ac1ad5572EaaD7EF8AFD8bd42144AF9f729Ad,0,0,0,0,0,0,0,0,0,0,0
0x4ed1d916715673E41d6580Ef1f6Ab2ccc89dbaDA,0,0,0,0,0,0,0,0,0,0,0
0xA199fc7065e8d9AEa675540EF6bC90C261b600Fa,16.16632,0,0,0,0,0,0,0,0,0,16.16632
0xd609440b0a8E41F26a2f0635744221107711831F,34.849476673,0,0,0,0,0,0,0,0,0,34.849476673
0xb25F33de625CB25D84421c712774576fe841134a,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0xECfc7ea237DCDaB248003eBf36E39D00D7D7646F,34.904761102,0.444513853,0,0,0,0,0,0,0,0,35.349274955
0x279C0A66238915De479D6a21dB94803aF7Fe835b,0,0,0,0,0,0,0,0,0,0,0
0xfd98C69f6007B300A341363D2b68DF487716665A,0.427148548,0,0,0,0,0,0,0,0,0,0.427148548
0x190A184701A3aB4D50375f3F443a205A4E147949,0,0,0,0,0,0,0,0,0,0,0
0x1733D2E4E8E0dA97d504F4d72fF485B29aA28480,0,0,0,0,0,0,0,0,0,0,0
0x6f54C754fC03EB18b88F13346c1756cF50469b3c,0,0,0,0,0,0,0,0,0,0,0
0xAA23f0eEB41cCF984Af9c192f260FEfBBCc0d8Ec,0,0,0,0,0,0,0,0,0,0,0
0xCA190febBA82231462Fe6A01a4fc72F613d0f98E,0,0,0,0,0,0,0,0,0,0,0
0xA46eA13C0f9D2c801FeC0EBae829D9A6bC463287,30.251488648,7.000025797,0,0,0,0,0,0,0,0,37.251514445
0x8117D7021e35Ce20B4951b4EBB4A8F538ba80c33,0,0,0,17.523696685,0,0,0,0,0,0,17.523696685
0x877EB24d2923a372919eFf4d276BD4e3392c1993,0,0,0,0,0,0,0,0,0,0,0
0x69cf24c91986A9B79362BE371C646EE67CC3C60D,49.467167576,0.000021108,0,0,0,0,0,0,0,0,49.467188684
0xa84f4A753f9459fa64862cab91B260d7367DFD19,0,0,0,0,0,0,0,0,0,0,0
0x49D840e1C507e19a1C824c6D233D135a95f611Fe,0,0,0,0,0,0,0,0,0,0,0
0x829335c1b224E34A463Fd2bb26a0d23e5fa04575,0,0,0,0,0,0,0,0,0,0,0
0x0a48F65398069738454d327e8B98EbC915C5889a,76.244752634,0.000025648,18.5871,0,0,0,0,0,0,0,94.831878282
0x772a7528D1037E7c77c3BA5c885e36284f504a04,21.310336003,0,0,0,0,0,0,0,0,0,21.310336003
0xa1aA9e1371e7A7DC1f82C59602E37c6746c00a3D,0,0,0,0,0,0,0,0,0,0,0
0x22af27aFA6a6CDd6942DF8674EF160B46428978C,0,0,0,0,0,0,0,0,0,0,0
0xaAfA2D54FEa26dc0059e4dC9DBE730E732eD163F,0,0,0,0,0,0,0,0,0,0,0
0x180339A5d3780be0A93266DE6e17C576FEF83d45,0,0,0,0,0,0,0,0,0,0,0
0x10231C8652dBE4A0Aa68DA2B7bC37E853DEbab19,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x6FDEacac0283E5f5bb2d21EE2B8Eee3441c1c198,1e-9,0,0,0.070754786,0,0,0,0,0,0,0.070754787
0x415386d8ADfB13728f9fA5358B4F4483426b176a,0,0,0,0,0,0,0,0,0,0,0
0xc96088187468cCdfAd6154442Cb0204DD323314c,1.377059479,0,0,0,0,0,0,0,0,0,1.377059479
0x0a3c64bC97f1DC20a89795f82ad954005A811922,0,0,0,0.008425447,0,0,0,0,0,0,0.008425447
0x9Bfa3253637b3eA7E406cCd7B4B9366FB21a90DE,0,0,0,0,0,0,0,0,0,0,0
0xA1A318049A730EBBc44331917294a28BDFb7818e,0,0,256.663149765,0,0,0,0,0,0,0,256.663149765
0xe5964fD10170C8291CF97552284D995a006E67aE,0,0,0,2.101502539,0,0,0,0,0,9.779981269275595e-10,2.1015025399779983
0xC6b1754B2863573ccF22D3494E5E2a3Df5954fc7,514.353393734,0.000064049,0,20.205966112,0,0,0,0,0,0,534.559423895
0xF53E71815Ca591D9e0d5Ff145911E1ff49e1cC28,0,0,0,0,0,0,0,0,0,0,0
0x3fc0677E35a596aC2327C96De9e33f11c9612Dc1,2e-9,0,0,0,0,0,0,0,0,0,2e-9
0x128e875E659DB7A26aD23679E606F3367814D6dC,0,29.634624288,0,0,0,0,0,0,0,0,29.634624288
0xE77D724720D8dC4332aD3CF64784DeBE90ce5eE2,0,0,0,0.975961778,0,0,0,0,0,0,0.975961778
0x18B843924b909f50Ce3CcFB3d78Bb612653038bF,0,0,0,0,0,0,0,0,0,0,0
0x4128306ea00D4A5ca87cf3e771081ae99998Bf69,0,0,0,0,0,0,0,0,0,0,0
0xfCFA2c3eEEf7dF31d5Bcc1cd16ce227f3A46010f,4.501142886,0.000046938,2.013761526,0,0,0,0,0,0,0,6.51495135
0x4104412EAC7fE9D31a9255C1442462d72A325F77,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x983F1eC831F8Ef2FA18343DD19bf8fC4ad85968A,53.919597592,0.000083999,0,0,0,0,0,0,0,0,53.919681591
0x5cf016785a2e2eC92054A991dB98d3a9A947f431,0,0,0,0,0,0,0,0,0,0,0
0xa706F19E6db8f31e101Eeaf9f3c954597d9e490a,213.84191701,0,0,0,0,0,0,0,0,0,213.84191701
0x8f447437a9197299fDd9F8318CD9964a3A9D8508,14.521400265,0.000074119,0,0,0,0,0,0,0,0,14.521474384000001
0x54DcdE0FEa19908BE6250449504230F89AEB2656,4.226493377,0.000065922,0,0,0,0,0,0,0,0,4.226559299
0x2d7105E053b719eB91bC963E59f448013647b2A2,0,0,0,0,0,0,0,0,0,0,0
0xB26186c698D77eE5eb60683345a87852356a844d,0.677137792,0,0,0.84097075,0,0,0,0,0,0,1.518108542
0x3aA3f34bFa9BAcb5dB0b20f7B13a8f2FA0841950,0,0,0,0,0,0,0,0,0,0,0
0xB3fcbBcfC690603D6B781CAa1dbD9c3410226f61,5.46227659,0.000089473,0,0.685969769,0,0,0,0,0,0,6.148335832
0x31A6E0551d791dC64883f63bd766A1b3f4197a85,5.746663653,0.000049268,0,0,0,0,0,0,0,0,5.746712920999999
0xF7cb62bf544513BE4D013F742f70d842c48633cF,0,0,0,0,0,0,0,0,0,0,0
0xF2Cf61cDd0970f9c219F21BEB60aF6fF0e753e28,72.101572745,0,17.455603032,3.75671003,0,1.432667365,0,0,0,2.999911430379143e-11,94.74655317202999
0x0655aD7b15C92B09fBd7e1b626D7266718e5A460,0,0.0000942,15.682564038,0,0,0,0,0,0,0,15.682658238
0x6117Fb16F70d07Dc5672b04D0E7437de83AcE31F,0,0,0,0,0,0,0,0,0,0,0
0xBFb7Efb033CF400f3834EDb9Fe1bA2878c72Aad0,0,0.000067113,6.116647019,0,0,0,0,0,0,0,6.116714132
0x0da7450AD591a3Be2BA2f2dc4b4f3898AD879bF0,167.375908699,0.000019705,0,0,0,0,0,0,0,0,167.375928404
0x2972A3525b2Cec959f7452eD77C263b2b5764B9F,57.214736159,0,0,0,0,0,0,0,0,0,57.214736159
0x77C53F895C1250Dc8Ffe29BE2291Cc85F72bc70e,0,0,0,0,0.003568364,0,0,0,0,0,0.003568364
0xFC09Af71cd4b31b97043602ee6135dE7B43231e1,0,0,0,0,0,0,0,0,0,0,0
0xDf71354058FFf993F11c5a25b2d698e4d8F7A248,0,0,0,0,0,0,0,0,0,0,0
0xaC37293265E0D5d7F8e19eB29393c3AA7e1b7D90,0,0,0,0,0,0,0,0,0,0,0
0xe8dA826fE75c0E175aBfDF7fB62Cc535AD1C2f82,20.786209937,0.0000724,0,0,0,0,0,0,0,0,20.786282337
0xa6D8B3d5EC8EFe4FbAFcF02C3bd88edCacdDc48f,79.93796274,0,0,0,0,0,0,0,0,0,79.93796274
0x85a844A24bA1d1DA27C87562F8237F5720843399,0,0,0,0,0,0,0,0,0,0,0
0xEf7d000D2C11348155a580F2A4797854c71Bc9D7,0,0,0,0,0,0,0,0,0,0,0
0x10C88868A87012C93522d41441D240CD38fBc458,1.524895052,0,0,0.014225418,0,0,0,0,0,0,1.53912047
0xd2Ec10aB8b7eDEB9df6A0b914DF204Ba660600d1,122.157587625,0.000043116,0,0.072900239,0,0,0,0,0,0,122.23053098000001
0x7E0FB62849715765445748747f62B4d06080124d,9.524320089,0.000038549,0,4.9582759,0,0,0,0,0,0,14.482634538
0x910955a28277C81fD036D1809e0eF66bF45aC19a,3.152104939,0,5.952798497,0,0,0,0,0,0,0,9.104903436
0x741E0D0075841De46acFf2231B85A64F11eD2b8e,2.724552674,0,0,0,0,0,0,0,0,0,2.724552674
0x7FC5051Ad863C8F97CDBEB653ae0650B2ce3945D,15.605357995,0.000022919,0,0,0,0,0,0,0,0,15.605380914
0x09Ce191AA66290BAaCb5262f82C69099948bA009,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x374563C171afcA19e27147Cbed8Ce67Fa79AC22D,0,0.405796573,0,0,0,0,0,0,0,0,0.405796573
0x9b17143E0d0adc55C9D9AD30Bd599e7eD6021b41,1.107563607,0,0.366143373,0,0,0,0,0,0,0,1.4737069799999998
0xD735b02786CFb6Fe853e049238d7cf7897526852,193.897028658,0.000043731,0,0,0,0,0,0,0,0,193.89707238900002
0x45bff9C75CCc489f44e7BF146825C38cd8C33B6c,21.917989382,0,0,0.320644327,0,0,0,0,0,0,22.238633709
0x793E1E97743819BC123A0a58406Ba60FB520523c,0,0,0,1.64136334,0,0,0,0,0,0,1.64136334
0xFd9F30E4eEeb1A27e116aeA1b8bA2771d7604FaC,4.544300028,0,1.108049629,0,0,0,0,0,0,0,5.652349657
0x010Fddd746368564AC48c48F27dDEfbB0ebde780,0,0,0,0,0,0,0,0,0,0,0
0xCb3CadEae72ab2F8808cAbC273E62E6b21246430,0,0.000009909,2.691108043,0,0,0,0,0,0,0,2.691117952
0xe8909e5F79540693B15c7eB475a8aaeA709fA72f,12.629203122,0,1.302559643,0,0,0,0,0,0,0,13.931762765
0xCa71bfC3f2dCF50f7a6e978B3c9B8514875Ee605,1e-9,0,1.03614727,0,0,0,0,0,0,0,1.0361472710000001
0xDe0584e5E34EBaf33AE85F539302594935C73Eea,63.180648998,0.000085714,0,0,0,0,0,0,0,0,63.180734712
0xA089a659A79EFb36EC47a950F7B175E50438910a,0,0,0,0.015725734,0,0,0,0,0,0,0.015725734
0x6b5eD89dbad2514ab3Bd9575f06aA44aa6D9889D,0,0,0,2.094104529,0,0,0,0,0,0,2.094104529
0x6c195bf200E56213e62eef5fFe1B9c88f5496440,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x628576FAf6eBEC7301fF7a657607Ba64c89506ba,0,1.790175388,0,0,0,0,0,0,0,0,1.790175388
0x332Db7a1Ddf6a38B43165F50622b314B600f7856,0,0,1.921107834,0,0,0,0,0,0,0,1.921107834
0x56Ed3648081f8c96fE082F0ac44e00f7BC44e355,0,0.000035985,6.783626168,0,0,0,0,0,0,0,6.783662153
0x11981791C7425De61c14E6CdE087BEd89b796997,34.846750901,0,5.767866657,0,0,0,0,0,0,0,40.614617558
0x632aDAD74d31662D1F13EEa32692BA69DEFc8F4D,58.582063342,0,0,0,0,0,0,0,0,0,58.582063342
0xEfa37eed3350167CDEB9692c2b389Dd30C79BF0F,0,1.577253444,16.476284634,0.026786859,0,0,0,0,0,0,18.080324937
0xB9A58D688bA18ef752Dd526cf631f4ececac42Da,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0xcBA6aF5534fa5c31F20B1075c76ABF3bF1b628bA,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0xa820326903d2BE4ee4Fc088B512230967b55c8Cc,0,0,0,0,0,0,0,0,0,0,0
0x0323787FE66E1E4CC14d5737f4185250fA4eF8FB,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0xCE2b78F06116C0692FbeA20795C989DE4819e762,35.074384475,0.000030244,0,0,0,0,0,0,0,0,35.074414719
0x846776e0eB814Cf4F3AF643BE133886F9625a017,0.374189594,0.000017325,6.89279835,0,1.061867127,0,0,0,0,0,8.328872396
0x4B27e19561C6729356FE713464Cd54ab959904e3,8.294883662,0.00003065,0,0,0,0,0,0,0,0,8.294914312
0xe379bbcD755a60c910299b514be71Edc8Ba1DE11,1.753892076,0.000014212,0,0,0,0,0,0,0,0,1.753906288
0xa36d599498F3Ad6518B0e9f64F6526d276481393,33.967136829,0.000050396,0,0,0,0,0,0,0,0,33.967187224999996
0xb121c1Fb875FD10fa9eDE1679EfC49B2D3ECC76F,0,0,0,0,0,0,0,0,0,0,0
0x5eBC475a28d84747feD6dB9C3Dc245107780928a,0,0,0,0,0,0,0,0,0,0,0
0xf3384c1960871b7451CcF59B5FA654A137a79E34,1e-9,0,0,0,0,0.0038625,0,0,0,0,0.003862501
0x2c42E1486ED72cA8ef4c8B636A5E967356519B01,353.421939407,0.00009921,0,0,0,0,0,0,0,0,353.422038617
0x183ea8A3Cd760e5fe17ecDb9582785D57a117B59,2.099221768,0,0,0,0,0,0,0,0,0,2.099221768
0xF4E3cCE246B47597991543236B6Ff3D2267A75Ee,14.535442534,0.000061853,0.629508214,0,0,0,0,0,0,0,15.165012600999999
0x9eD5083105c985e053C2e1A683f7c7f82a34Bca2,7.062927281,0.023205749,0,0,0,0,0,0,0,0,7.08613303
0x8DfBB713abE55673bdd6B0f81a51eF3Ea40fEF81,0,0,0,0,0,0,0,0,0,0,0
0x7ca7081795DaaB1cDA956e6817130081fc568729,1e-9,1886.639562006,0,0,0,0,0,0,0,0,1886.639562007
0xb2c4C0273d58BDAB93dCD6f552a8c6273DE9C722,0,0,0,0,0,0,0,0,0,0,0
0xd74D81174b20A4d78Ba30335A1B1DE00da4102Dd,0,0,0,0,0,0,0,0,0,0,0
0x7a3D1c03C0E3e0bdBC127867bA55C56720cE8823,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0xde8172a266061d2f9395C8444ADd4F1De557aF33,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0xC9e59441129340fc6e32f71d1E48f5D4647D407A,80.510504574,0.00009762,12.265743332,0,0,0,0,0,0,0,92.776345526
0x02fDaeb1a624d6a1095534FDF1e1daa1ACDF2407,2.195045396,0.000055195,0,0,0,0,0,0,0,0,2.1951005909999997
0x3184aE18B07d45F963737Ac5BEDbC9cC4a92E459,10.198129825,0.00003661,7.491009139,0,0,0,0,0,0,0,17.689175574
0x3E0D1e72927F060682C2022Dcd2B30e4C88FaeBa,92.329694907,0.000035435,44.394048516,0,0,0,0,0,0,0,136.723778858
0x3493C34b75726390B270E18D333Eca97B1e65a26,0,0,0,0.26861129,0,0,0,0,0,0,0.26861129
0xc51a5D21757c1A1eED2Be5EeBbD40e3c6417518a,2.187926977,0.000093823,0,0,0,0,0,0,0,0,2.1880208
0xCA924Bd2379cB2867868e015DD646F3C7E41f7A8,21.133630294,0.000093736,0,0.303385252,0,0,0,0,0,0,21.437109282
0xEBe0DE9aFBF42131b7f08377c4c024a854A50A15,0,0,0,0,0,0,0,0,0,0,0
0xf971A332857c3c85285A633046d3B5E845f2B916,11.11659984,0.000033286,6.639913345,0,0,0,0,0,0,0,17.756546471
0xC20bAd8E382F0D5dA1FDfc4F290907D4867AbdE8,0,0,0,0,0,0,0,0,0,0,0
0x7B0109eEdD2E07e853F99D9AA4fa7BEBaDE63690,0,0,0,0.028571428,0,0,0,0,0,0,0.028571428
0xeFD1E064Bb52850997F387Af0D96325CFe6CF2c9,0,0,0,0,0,0,0,0,0,0,0
0x91d015edc43CE1E27772DA8660C0403f64E80bf6,0,0.000042857,5.944117788,0,0,0,0,0,0,0,5.944160645
0x4b54769f3e83C96fA1D126e042D235b5b1a4473F,0,0,0,0,0,0,0,0,0,0,0
0xC8C5cf92012F7B8EE7a7D08927e2a902C1acB52E,1,0,0,0.147023356,0,0,0,0,0,0,1.147023356
0x50a4F1340DcAF5D361BdCC7A52d108378d693A45,0,0,0,28.049357371,0,0,0,0,0,0,28.049357371
0xe4eDF44B34ae2ba9491cBCBD2F399ac675E0D54A,7.352304553,0.000055049,0,0,0,0,0,0,0,0,7.352359602
0xb2C9760a0C46DfBA92c87F3967E36d0aB3Aae7C3,0,0,0,0,0,0,0,0,0,0,0
0x3d60aE49E01d8Ff5D6FDf3B5b73e72955A6aA43a,2e-9,0,0,0,0,0,0,0,0,0,2e-9
0xC037470BF172fB132895cC7eabD20Bda41b4d3b1,0,0,0,0,0,0,0,0,0,0,0
0x13bb6eFA3D5B0F3dD7e20BcC5d697C9Ff8EE5544,0,0.000073796,35.305404079,2.370706571,0,0,0,0,0,0,37.676184446
0x2a3421B38013f07BDB089f5F9dfdAcb4A09Afe5d,1e-9,0,0,0,0,0,0,0,0,0,1e-9
0x30187f88CEf3908D222Fb7242ab21616E46f2020,31.041567874,0,0,0,0,0,0,0,0,0,31.041567874
0xcd71519b1D47706302EFb0c84e19B88050DFe7d4,18.274566851,0.000073798,1,0,0,0,0,0,0,0,19.274640649
0xE66E5a4D5449200649828D0Aa15D34FEdBa46187,116.222576566,0,0,0,0,0,0,0,0,0,116.222576566
0x22Bb2332bd91EDa68f6eF038C82fb9d05eeFD6a9,0,0,0,0,0,0,0,0,0,0,0
0x8c431842b92B6294e7Bc55f09Bc76301FA7CAb39,0,0,0,0,0,0,0,0,0,0,0
0xA5E809EbF9C9906f8AC12Af273fB736fCE5c39c9,4.697388315,0.000020619,35.467484837,0,0,0,0,0,0,0,40.164893770999996
0x79c360c2060E33b56FccbDfc1a2D6DcA1810A179,10.616004428,0.000066207,0,0,0,0,0,0,0,0,10.616070635
0xBcbC83f023674108eB907d47d405223dB7013173,0,0,0,0.017640893,0,0,0,0,0,0,0.017640893
0xd374716064679f3254AA34324914aB64D7255eE0,3e-9,0,0,0,0,0,0,0,0,0,3e-9
0x7dc118Ca4a3BC8eF17a5B176520d753366f57fa5,111.53176069,0.000012093,0,0,0,0,0,0,0,0,111.531772783
0x58deb16687B6D2c11368A6401bf140F2bCB81dE9,200,0,0,0,0,0,0,0,0,0,200
